;thickness(m) = 2.2e-07
mode 0 = TE
mode 1 = TM
;wavelength(m), width(m), curvature(1/m), temperature(K), mode number, neff, ng, loss (dB/m), dispersion(s/m^2)
1.285e-06, 5.5e-07, 133333, 450, 0, 2.81971, 4.19032, 128.531, -0.00140435
1.31e-06, 5.5e-07, 133333, 450, 0, 2.79314, 4.18074, 130.604, -0.00115696
1.335e-06, 5.5e-07, 133333, 450, 0, 2.76673, 4.17289, 132.677, -0.000940718
1.36e-06, 5.5e-07, 133333, 450, 0, 2.74046, 4.16656, 134.751, -0.000751478
1.53e-06, 6e-07, 133333, 450, 0, 2.61631, 4.09153, 147.923, -0.000222193
1.53875e-06, 6e-07, 133333, 450, 0, 2.60788, 4.09098, 148.644, -0.000198207
1.5475e-06, 6e-07, 133333, 450, 0, 2.59944, 4.09049, 149.365, -0.00017564
1.55625e-06, 6e-07, 133333, 450, 0, 2.59101, 4.09005, 150.086, -0.00015446
1.565e-06, 6e-07, 133333, 450, 0, 2.58259, 4.08967, 150.807, -0.000134669
1.26e-06, 6e-07, 133333, 450, 0, 2.88143, 4.16394, 125.673, -0.00196148
1.285e-06, 6e-07, 133333, 450, 0, 2.85612, 4.15032, 127.733, -0.00167924
1.31e-06, 6e-07, 133333, 450, 0, 2.83106, 4.13867, 129.793, -0.00143279
1.335e-06, 6e-07, 133333, 450, 0, 2.8062, 4.12875, 131.853, -0.00121677
1.36e-06, 6e-07, 133333, 450, 0, 2.78151, 4.12035, 133.914, -0.00102689
1.53e-06, 6.5e-07, 133333, 450, 0, 2.65604, 4.04619, 146.998, -0.000431266
1.53875e-06, 6.5e-07, 133333, 450, 0, 2.6481, 4.04509, 147.715, -0.000405106
1.5475e-06, 6.5e-07, 133333, 450, 0, 2.64015, 4.04406, 148.432, -0.000380173
1.55625e-06, 6.5e-07, 133333, 450, 0, 2.63222, 4.04309, 149.148, -0.000356455
1.565e-06, 6.5e-07, 133333, 450, 0, 2.62429, 4.04218, 149.865, -0.000333914
1.26e-06, 6.5e-07, 133333, 450, 0, 2.90782, 4.13655, 124.887, -0.00218331
1.285e-06, 6.5e-07, 133333, 450, 0, 2.8836, 4.12126, 126.935, -0.00190232
1.31e-06, 6.5e-07, 133333, 450, 0, 2.85965, 4.10794, 128.982, -0.00165692
1.335e-06, 6.5e-07, 133333, 450, 0, 2.83594, 4.09634, 131.029, -0.00144166
1.36e-06, 6.5e-07, 133333, 450, 0, 2.81243, 4.08625, 133.077, -0.00125215
1.53e-06, 8.5e-07, 133333, 450, 0, 2.75594, 3.9482, 143.3, -0.00107904
1.53875e-06, 8.5e-07, 133333, 450, 0, 2.74913, 3.9454, 143.999, -0.00105051
1.5475e-06, 8.5e-07, 133333, 450, 0, 2.74234, 3.94268, 144.697, -0.00102302
1.55625e-06, 8.5e-07, 133333, 450, 0, 2.73556, 3.94003, 145.396, -0.00099652
1.565e-06, 8.5e-07, 133333, 450, 0, 2.72879, 3.93745, 146.095, -0.000970994
1.26e-06, 8.5e-07, 133333, 450, 0, 2.97783, 4.09233, 121.745, -0.00285497
1.285e-06, 8.5e-07, 133333, 450, 0, 2.95592, 4.07201, 123.741, -0.00257302
1.31e-06, 8.5e-07, 133333, 450, 0, 2.93438, 4.05366, 125.737, -0.00232682
1.335e-06, 8.5e-07, 133333, 450, 0, 2.91318, 4.03704, 127.733, -0.0021108
1.36e-06, 8.5e-07, 133333, 450, 0, 2.89228, 4.02195, 129.729, -0.00192043
1.53e-06, 1e-06, 133333, 450, 0, 2.80039, 3.92773, 140.527, -0.00144103
1.53875e-06, 1e-06, 133333, 450, 0, 2.79395, 3.92399, 141.212, -0.00141173
1.5475e-06, 1e-06, 133333, 450, 0, 2.78754, 3.92032, 141.897, -0.00138344
1.55625e-06, 1e-06, 133333, 450, 0, 2.78114, 3.91673, 142.582, -0.00135611
1.565e-06, 1e-06, 133333, 450, 0, 2.77477, 3.9132, 143.267, -0.00132971
1.26e-06, 1e-06, 133333, 450, 0, 2.78253, 4.25471, 119.389, -0.000953117
1.285e-06, 1e-06, 133333, 450, 0, 2.99225, 4.07852, 121.346, -0.0029397
1.31e-06, 1e-06, 133333, 450, 0, 2.97132, 4.05742, 123.303, -0.0026949
1.335e-06, 1e-06, 133333, 450, 0, 2.95078, 4.03805, 125.261, -0.00247975
1.36e-06, 1e-06, 133333, 450, 0, 2.93059, 4.02018, 127.218, -0.00228976
1.53e-06, 1.5e-06, 133333, 450, 0, 2.90214, 4.00162, 131.282, -0.00205811
1.53875e-06, 1.5e-06, 133333, 450, 0, 2.89587, 3.99625, 131.922, -0.0020348
1.5475e-06, 1.5e-06, 133333, 450, 0, 2.88962, 3.99094, 132.562, -0.00201235
1.55625e-06, 1.5e-06, 133333, 450, 0, 2.88341, 3.98569, 133.202, -0.00199072
1.565e-06, 1.5e-06, 133333, 450, 0, 2.87723, 3.9805, 133.841, -0.00196988
1.26e-06, 1.5e-06, 133333, 450, 0, 2.54635, 4.56497, 111.535, 0.00226552
1.285e-06, 1.5e-06, 133333, 450, 0, 2.73248, 4.2206, 113.363, -0.000615563
1.31e-06, 1.5e-06, 133333, 450, 0, 2.70356, 4.2174, 115.191, -0.000245549
1.335e-06, 1.5e-06, 133333, 450, 0, 2.85906, 4.08121, 117.02, -0.00251158
1.36e-06, 1.5e-06, 133333, 450, 0, 2.83635, 4.0633, 118.848, -0.0022701
1.53e-06, 2e-06, 133333, 450, 0, 2.78803, 4.03343, 122.036, -0.00222666
1.53875e-06, 2e-06, 133333, 450, 0, 2.78093, 4.02763, 122.631, -0.00219938
1.5475e-06, 2e-06, 133333, 450, 0, 2.77386, 4.02189, 123.226, -0.00217275
1.55625e-06, 2e-06, 133333, 450, 0, 2.76682, 4.01622, 123.821, -0.0021467
1.565e-06, 2e-06, 133333, 450, 0, 2.75981, 4.01063, 124.416, -0.00212119
1.26e-06, 2e-06, 133333, 450, 0, 2.58457, 4.40992, 103.68, 0.00167337
1.285e-06, 2e-06, 133333, 450, 0, 2.54822, 4.42437, 105.38, 0.00217457
1.31e-06, 2e-06, 133333, 450, 0, 2.6796, 4.18684, 107.079, -0.000831824
1.335e-06, 2e-06, 133333, 450, 0, 2.65088, 4.18238, 108.779, -0.000362141
1.36e-06, 2e-06, 133333, 450, 0, 2.77447, 4.10648, 110.479, -0.00261197
1.53e-06, 3.5e-07, 200000, 450, 0, 2.11128, 4.48781, 158.195, -0.00370729
1.53875e-06, 3.5e-07, 200000, 450, 0, 2.09772, 4.47763, 158.967, -0.00405745
1.5475e-06, 3.5e-07, 200000, 450, 0, 2.08421, 4.4665, 159.738, -0.00442539
1.55625e-06, 3.5e-07, 200000, 450, 0, 2.07078, 4.45439, 160.509, -0.00481119
1.565e-06, 3.5e-07, 200000, 450, 0, 2.05741, 4.44124, 161.28, -0.00521486
1.26e-06, 3.5e-07, 200000, 450, 0, 2.54143, 4.56025, 134.4, -0.000133733
1.285e-06, 3.5e-07, 200000, 450, 0, 2.50138, 4.55981, 136.603, 5.18057e-06
1.31e-06, 3.5e-07, 200000, 450, 0, 2.46133, 4.56011, 138.807, 6.37369e-05
1.335e-06, 3.5e-07, 200000, 450, 0, 2.42128, 4.56054, 141.01, 3.95715e-05
1.36e-06, 3.5e-07, 200000, 450, 0, 2.38122, 4.56047, 143.213, -7.16092e-05
1.53e-06, 4e-07, 200000, 450, 0, 2.28678, 4.42604, 157.237, -0.000421288
1.53875e-06, 4e-07, 200000, 450, 0, 2.27455, 4.42479, 158.003, -0.00052812
1.5475e-06, 4e-07, 200000, 450, 0, 2.26233, 4.42325, 158.77, -0.000643831
1.55625e-06, 4e-07, 200000, 450, 0, 2.25012, 4.4214, 159.536, -0.000768682
1.565e-06, 4e-07, 200000, 450, 0, 2.23791, 4.41921, 160.303, -0.000902915
1.26e-06, 4e-07, 200000, 450, 0, 2.66393, 4.42441, 133.585, -0.000531595
1.285e-06, 4e-07, 200000, 450, 0, 2.62903, 4.4214, 135.775, -0.000277456
1.31e-06, 4e-07, 200000, 450, 0, 2.59417, 4.42011, 137.965, -7.40735e-05
1.335e-06, 4e-07, 200000, 450, 0, 2.55933, 4.42016, 140.155, 8.12583e-05
1.36e-06, 4e-07, 200000, 450, 0, 2.52447, 4.42119, 142.345, 0.000189838
1.53e-06, 4.5e-07, 200000, 450, 0, 2.40755, 4.32069, 156.278, 0.000205944
1.53875e-06, 4.5e-07, 200000, 450, 0, 2.39661, 4.32119, 157.04, 0.000182308
1.5475e-06, 4.5e-07, 200000, 450, 0, 2.38566, 4.32163, 157.801, 0.000154225
1.55625e-06, 4.5e-07, 200000, 450, 0, 2.37472, 4.32199, 158.563, 0.000121598
1.565e-06, 4.5e-07, 200000, 450, 0, 2.36377, 4.32226, 159.325, 8.42979e-05
1.26e-06, 4.5e-07, 200000, 450, 0, 2.74439, 4.32788, 132.771, -0.00101126
1.285e-06, 4.5e-07, 200000, 450, 0, 2.71304, 4.32137, 134.947, -0.000729578
1.31e-06, 4.5e-07, 200000, 450, 0, 2.68179, 4.31682, 137.124, -0.00048953
1.335e-06, 4.5e-07, 200000, 450, 0, 2.65062, 4.31393, 139.301, -0.000286772
1.36e-06, 4.5e-07, 200000, 450, 0, 2.61949, 4.31242, 141.477, -0.000118165
1.53e-06, 5e-07, 200000, 450, 0, 2.49898, 4.22779, 155.319, 0.000159303
1.53875e-06, 5e-07, 200000, 450, 0, 2.48909, 4.22821, 156.076, 0.000166563
1.5475e-06, 5e-07, 200000, 450, 0, 2.4792, 4.22865, 156.833, 0.000171225
1.55625e-06, 5e-07, 200000, 450, 0, 2.46931, 4.2291, 157.591, 0.000173253
1.565e-06, 5e-07, 200000, 450, 0, 2.45941, 4.22956, 158.348, 0.000172605
1.26e-06, 5e-07, 200000, 450, 0, 2.8052, 4.25982, 131.956, -0.00143862
1.285e-06, 5e-07, 200000, 450, 0, 2.77644, 4.25014, 134.12, -0.00115002
1.31e-06, 5e-07, 200000, 450, 0, 2.74785, 4.24247, 136.283, -0.000899724
1.335e-06, 5e-07, 200000, 450, 0, 2.71938, 4.23655, 138.446, -0.000682763
1.36e-06, 5e-07, 200000, 450, 0, 2.69101, 4.23215, 140.609, -0.000495254
1.53e-06, 5.5e-07, 200000, 450, 0, 2.5646, 4.15555, 154.36, -4.91187e-05
1.53875e-06, 5.5e-07, 200000, 450, 0, 2.5555, 4.15545, 155.113, -2.97859e-05
1.5475e-06, 5.5e-07, 200000, 450, 0, 2.5464, 4.15539, 155.865, -1.22885e-05
1.55625e-06, 5.5e-07, 200000, 450, 0, 2.5373, 4.15538, 156.618, 3.38206e-06
1.565e-06, 5.5e-07, 200000, 450, 0, 2.52821, 4.1554, 157.37, 1.72217e-05
1.26e-06, 5.5e-07, 200000, 450, 0, 2.84867, 4.2123, 131.142, -0.00178386
1.285e-06, 5.5e-07, 200000, 450, 0, 2.82173, 4.20003, 133.292, -0.001494
1.31e-06, 5.5e-07, 200000, 450, 0, 2.79502, 4.1898, 135.442, -0.0012412
1.335e-06, 5.5e-07, 200000, 450, 0, 2.76849, 4.18133, 137.591, -0.00102016
1.36e-06, 5.5e-07, 200000, 450, 0, 2.7421, 4.17442, 139.741, -0.000826704
1.53e-06, 6e-07, 200000, 450, 0, 2.61792, 4.09899, 153.402, -0.000296153
1.53875e-06, 6e-07, 200000, 450, 0, 2.60946, 4.09825, 154.149, -0.000271305
1.5475e-06, 6e-07, 200000, 450, 0, 2.60099, 4.09756, 154.897, -0.000247917
1.55625e-06, 6e-07, 200000, 450, 0, 2.59253, 4.09694, 155.645, -0.000225981
1.565e-06, 6e-07, 200000, 450, 0, 2.58408, 4.09637, 156.393, -0.00020547
1.26e-06, 6e-07, 200000, 450, 0, 2.88474, 4.17924, 130.327, -0.00209253
1.285e-06, 6e-07, 200000, 450, 0, 2.85921, 4.16467, 132.464, -0.00180174
1.31e-06, 6e-07, 200000, 450, 0, 2.83393, 4.15213, 134.6, -0.00154762
1.335e-06, 6e-07, 200000, 450, 0, 2.80888, 4.14138, 136.737, -0.00132471
1.36e-06, 6e-07, 200000, 450, 0, 2.78401, 4.13219, 138.873, -0.00112863
1.53e-06, 6.5e-07, 200000, 450, 0, 2.65839, 4.05719, 152.443, -0.000524796
1.53875e-06, 6.5e-07, 200000, 450, 0, 2.65039, 4.05585, 153.186, -0.000497283
1.5475e-06, 6.5e-07, 200000, 450, 0, 2.64241, 4.05458, 153.929, -0.000471046
1.55625e-06, 6.5e-07, 200000, 450, 0, 2.63442, 4.05337, 154.672, -0.000446077
1.565e-06, 6.5e-07, 200000, 450, 0, 2.62645, 4.05223, 155.415, -0.00042234
1.26e-06, 6.5e-07, 200000, 450, 0, 2.91256, 4.15767, 129.513, -0.00235245
1.285e-06, 6.5e-07, 200000, 450, 0, 2.88802, 4.14115, 131.636, -0.0020608
1.31e-06, 6.5e-07, 200000, 450, 0, 2.86378, 4.12668, 133.759, -0.00180571
1.335e-06, 6.5e-07, 200000, 450, 0, 2.8398, 4.114, 135.882, -0.00158164
1.36e-06, 6.5e-07, 200000, 450, 0, 2.81605, 4.10289, 138.005, -0.0013841
1.53e-06, 8.5e-07, 200000, 450, 0, 2.76389, 3.98253, 148.608, -0.00129073
1.53875e-06, 8.5e-07, 200000, 450, 0, 2.75693, 3.97919, 149.332, -0.00125927
1.5475e-06, 8.5e-07, 200000, 450, 0, 2.74999, 3.97592, 150.057, -0.00122887
1.55625e-06, 8.5e-07, 200000, 450, 0, 2.74307, 3.97274, 150.781, -0.00119953
1.565e-06, 8.5e-07, 200000, 450, 0, 2.73616, 3.96962, 151.505, -0.00117119
1.26e-06, 8.5e-07, 200000, 450, 0, 2.99231, 4.14796, 126.255, -0.00317367
1.285e-06, 8.5e-07, 200000, 450, 0, 2.9696, 4.12529, 128.324, -0.00288092
1.31e-06, 8.5e-07, 200000, 450, 0, 2.94732, 4.10467, 130.394, -0.00262402
1.335e-06, 8.5e-07, 200000, 450, 0, 2.92542, 4.08587, 132.464, -0.00239742
1.36e-06, 8.5e-07, 200000, 450, 0, 2.90385, 4.06866, 134.534, -0.00219664
1.53e-06, 1e-06, 200000, 450, 0, 2.81599, 3.98884, 145.732, -0.00173254
1.53875e-06, 1e-06, 200000, 450, 0, 2.80929, 3.98434, 146.442, -0.00170126
1.5475e-06, 1e-06, 200000, 450, 0, 2.80262, 3.97991, 147.152, -0.00167094
1.55625e-06, 1e-06, 200000, 450, 0, 2.79598, 3.97557, 147.863, -0.00164154
1.565e-06, 1e-06, 200000, 450, 0, 2.78936, 3.9713, 148.573, -0.00161303
1.26e-06, 1e-06, 200000, 450, 0, 2.77361, 4.24911, 123.811, -0.00130869
1.285e-06, 1e-06, 200000, 450, 0, 2.74442, 4.24073, 125.841, -0.000933584
1.31e-06, 1e-06, 200000, 450, 0, 2.99499, 4.13896, 127.87, -0.0030152
1.335e-06, 1e-06, 200000, 450, 0, 2.97337, 4.11718, 129.9, -0.00279907
1.36e-06, 1e-06, 200000, 450, 0, 2.95214, 4.09693, 131.93, -0.00260755
1.53e-06, 1.5e-06, 200000, 450, 0, 2.95819, 4.14681, 136.144, -0.00224361
1.53875e-06, 1.5e-06, 200000, 450, 0, 2.95141, 4.14095, 136.808, -0.00222114
1.5475e-06, 1.5e-06, 200000, 450, 0, 2.94466, 4.13515, 137.471, -0.00219962
1.55625e-06, 1.5e-06, 200000, 450, 0, 2.93794, 4.12941, 138.135, -0.00217901
1.565e-06, 1.5e-06, 200000, 450, 0, 2.93126, 4.12372, 138.799, -0.00215927
1.26e-06, 1.5e-06, 200000, 450, 0, 2.73998, 4.24088, 115.665, -0.00236866
1.285e-06, 1.5e-06, 200000, 450, 0, 2.71037, 4.22505, 117.562, -0.00185934
1.31e-06, 1.5e-06, 200000, 450, 0, 2.68102, 4.2129, 119.458, -0.00138789
1.335e-06, 1.5e-06, 200000, 450, 0, 2.86681, 4.19146, 121.354, -0.00316319
1.36e-06, 1.5e-06, 200000, 450, 0, 2.84222, 4.16855, 123.25, -0.00295226
1.53e-06, 2e-06, 200000, 450, 0, 2.82112, 4.20704, 126.556, -0.00253489
1.53875e-06, 2e-06, 200000, 450, 0, 2.81321, 4.20042, 127.173, -0.00251183
1.5475e-06, 2e-06, 200000, 450, 0, 2.80534, 4.19386, 127.79, -0.00248974
1.55625e-06, 2e-06, 200000, 450, 0, 2.79751, 4.18735, 128.407, -0.00246855
1.565e-06, 2e-06, 200000, 450, 0, 2.78971, 4.1809, 129.024, -0.00244822
1.26e-06, 2e-06, 200000, 450, 0, 2.70815, 4.29994, 107.52, -0.00398868
1.285e-06, 2e-06, 200000, 450, 0, 2.67685, 4.27174, 109.283, -0.00353686
1.31e-06, 2e-06, 200000, 450, 0, 2.64607, 4.24691, 111.045, -0.00308653
1.335e-06, 2e-06, 200000, 450, 0, 2.61572, 4.22546, 112.808, -0.00263339
1.36e-06, 2e-06, 200000, 450, 0, 2.77263, 4.2579, 114.57, -0.00338557
1.53e-06, 3.5e-07, 250000, 450, 0, 2.11198, 4.48196, 162.433, -0.00389623
1.53875e-06, 3.5e-07, 250000, 450, 0, 2.09845, 4.47126, 163.225, -0.00426419
1.5475e-06, 3.5e-07, 250000, 450, 0, 2.08499, 4.45956, 164.016, -0.0046522
1.55625e-06, 3.5e-07, 250000, 450, 0, 2.0716, 4.44682, 164.808, -0.00506064
1.565e-06, 3.5e-07, 250000, 450, 0, 2.05829, 4.43299, 165.6, -0.00548987
1.26e-06, 3.5e-07, 250000, 450, 0, 2.54172, 4.56068, 138, -0.000168319
1.285e-06, 3.5e-07, 250000, 450, 0, 2.50167, 4.55997, 140.262, -3.1874e-05
1.31e-06, 3.5e-07, 250000, 450, 0, 2.46163, 4.55998, 142.525, 2.32457e-05
1.335e-06, 3.5e-07, 250000, 450, 0, 2.42158, 4.56009, 144.787, -5.5245e-06
1.36e-06, 3.5e-07, 250000, 450, 0, 2.38154, 4.55966, 147.049, -0.000122774
1.53e-06, 4e-07, 250000, 450, 0, 2.28727, 4.42425, 161.448, -0.000497042
1.53875e-06, 4e-07, 250000, 450, 0, 2.27505, 4.4228, 162.235, -0.000607952
1.5475e-06, 4e-07, 250000, 450, 0, 2.26284, 4.42105, 163.022, -0.000728133
1.55625e-06, 4e-07, 250000, 450, 0, 2.25065, 4.41896, 163.809, -0.000857861
1.565e-06, 4e-07, 250000, 450, 0, 2.23846, 4.41653, 164.596, -0.00099743
1.26e-06, 4e-07, 250000, 450, 0, 2.66441, 4.42645, 137.164, -0.000569651
1.285e-06, 4e-07, 250000, 450, 0, 2.62948, 4.42316, 139.412, -0.000315127
1.31e-06, 4e-07, 250000, 450, 0, 2.59461, 4.42158, 141.661, -0.000111869
1.335e-06, 4e-07, 250000, 450, 0, 2.55974, 4.42134, 143.909, 4.27868e-05
1.36e-06, 4e-07, 250000, 450, 0, 2.52488, 4.42208, 146.158, 0.000150075
1.53e-06, 4.5e-07, 250000, 450, 0, 2.40807, 4.321, 160.464, 0.000152995
1.53875e-06, 4.5e-07, 250000, 450, 0, 2.39713, 4.32137, 161.246, 0.000127969
1.5475e-06, 4.5e-07, 250000, 450, 0, 2.38619, 4.32166, 162.028, 9.8368e-05
1.55625e-06, 4.5e-07, 250000, 450, 0, 2.37524, 4.32187, 162.811, 6.40746e-05
1.565e-06, 4.5e-07, 250000, 450, 0, 2.3643, 4.32199, 163.593, 2.49485e-05
1.26e-06, 4.5e-07, 250000, 450, 0, 2.74522, 4.33193, 136.327, -0.00106119
1.285e-06, 4.5e-07, 250000, 450, 0, 2.71381, 4.32506, 138.562, -0.000777349
1.31e-06, 4.5e-07, 250000, 450, 0, 2.68252, 4.32015, 140.797, -0.000535608
1.335e-06, 4.5e-07, 250000, 450, 0, 2.6513, 4.31692, 143.032, -0.000331607
1.36e-06, 4.5e-07, 250000, 450, 0, 2.62012, 4.31508, 145.267, -0.000162197
1.53e-06, 5e-07, 250000, 450, 0, 2.49971, 4.23009, 159.479, 0.000107573
1.53875e-06, 5e-07, 250000, 450, 0, 2.48981, 4.23038, 160.257, 0.000114508
1.5475e-06, 5e-07, 250000, 450, 0, 2.47991, 4.23069, 161.034, 0.000118778
1.55625e-06, 5e-07, 250000, 450, 0, 2.47001, 4.231, 161.812, 0.000120336
1.565e-06, 5e-07, 250000, 450, 0, 2.46011, 4.23131, 162.589, 0.000119148
1.26e-06, 5e-07, 250000, 450, 0, 2.80661, 4.26669, 135.491, -0.00150867
1.285e-06, 5e-07, 250000, 450, 0, 2.77775, 4.2565, 137.712, -0.00121605
1.31e-06, 5e-07, 250000, 450, 0, 2.74906, 4.24835, 139.933, -0.000962296
1.335e-06, 5e-07, 250000, 450, 0, 2.72051, 4.24198, 142.154, -0.000742374
1.36e-06, 5e-07, 250000, 450, 0, 2.69207, 4.23714, 144.376, -0.000552356
1.53e-06, 5.5e-07, 250000, 450, 0, 2.56568, 4.16012, 158.495, -0.000108415
1.53875e-06, 5.5e-07, 250000, 450, 0, 2.55656, 4.15986, 159.268, -8.87982e-05
1.5475e-06, 5.5e-07, 250000, 450, 0, 2.54744, 4.15964, 160.04, -7.1067e-05
1.55625e-06, 5.5e-07, 250000, 450, 0, 2.53833, 4.15948, 160.813, -5.52136e-05
1.565e-06, 5.5e-07, 250000, 450, 0, 2.52921, 4.15935, 161.585, -4.12489e-05
1.26e-06, 5.5e-07, 250000, 450, 0, 2.85087, 4.22271, 134.655, -0.00187807
1.285e-06, 5.5e-07, 250000, 450, 0, 2.82378, 4.20976, 136.862, -0.0015825
1.31e-06, 5.5e-07, 250000, 450, 0, 2.79692, 4.19888, 139.069, -0.0013246
1.335e-06, 5.5e-07, 250000, 450, 0, 2.77026, 4.18981, 141.277, -0.00109905
1.36e-06, 5.5e-07, 250000, 450, 0, 2.74375, 4.18232, 143.484, -0.000901586
1.53e-06, 6e-07, 250000, 450, 0, 2.61956, 4.10648, 157.511, -0.000370139
1.53875e-06, 6e-07, 250000, 450, 0, 2.61106, 4.10554, 158.278, -0.000344484
1.5475e-06, 6e-07, 250000, 450, 0, 2.60256, 4.10467, 159.046, -0.000320348
1.55625e-06, 6e-07, 250000, 450, 0, 2.59407, 4.10386, 159.814, -0.0002977
1.565e-06, 6e-07, 250000, 450, 0, 2.58558, 4.1031, 160.582, -0.000276534
1.26e-06, 6e-07, 250000, 450, 0, 2.88807, 4.19443, 133.818, -0.00221856
1.285e-06, 6e-07, 250000, 450, 0, 2.86231, 4.17894, 136.012, -0.0019202
1.31e-06, 6e-07, 250000, 450, 0, 2.83683, 4.16554, 138.206, -0.00165921
1.335e-06, 6e-07, 250000, 450, 0, 2.81158, 4.15398, 140.399, -0.00143007
1.36e-06, 6e-07, 250000, 450, 0, 2.78654, 4.14402, 142.593, -0.00122834
1.53e-06, 6.5e-07, 250000, 450, 0, 2.66076, 4.0682, 156.526, -0.00061715
1.53875e-06, 6.5e-07, 250000, 450, 0, 2.65271, 4.06662, 157.289, -0.000588408
1.5475e-06, 6.5e-07, 250000, 450, 0, 2.64468, 4.06511, 158.052, -0.000560993
1.55625e-06, 6.5e-07, 250000, 450, 0, 2.63665, 4.06367, 158.815, -0.000534885
1.565e-06, 6.5e-07, 250000, 450, 0, 2.62863, 4.0623, 159.578, -0.000510054
1.26e-06, 6.5e-07, 250000, 450, 0, 2.91729, 4.1784, 132.982, -0.00251002
1.285e-06, 6.5e-07, 250000, 450, 0, 2.89244, 4.16074, 135.162, -0.00220965
1.31e-06, 6.5e-07, 250000, 450, 0, 2.86792, 4.14518, 137.342, -0.00194649
1.335e-06, 6.5e-07, 250000, 450, 0, 2.84368, 4.13147, 139.522, -0.00171497
1.36e-06, 6.5e-07, 250000, 450, 0, 2.81968, 4.11939, 141.702, -0.00151056
1.53e-06, 8.5e-07, 250000, 450, 0, 2.77175, 4.01545, 152.588, -0.00147599
1.53875e-06, 8.5e-07, 250000, 450, 0, 2.76465, 4.01162, 153.332, -0.00144272
1.5475e-06, 8.5e-07, 250000, 450, 0, 2.75757, 4.00788, 154.076, -0.00141053
1.55625e-06, 8.5e-07, 250000, 450, 0, 2.75051, 4.00422, 154.82, -0.00137938
1.565e-06, 8.5e-07, 250000, 450, 0, 2.74347, 4.00064, 155.564, -0.00134925
1.26e-06, 8.5e-07, 250000, 450, 0, 3.00613, 4.1979, 129.636, -0.00340403
1.285e-06, 8.5e-07, 250000, 450, 0, 2.98273, 4.17351, 131.762, -0.00310853
1.31e-06, 8.5e-07, 250000, 450, 0, 2.95978, 4.1512, 133.887, -0.00284856
1.335e-06, 8.5e-07, 250000, 450, 0, 2.93724, 4.13073, 136.012, -0.00261855
1.36e-06, 8.5e-07, 250000, 450, 0, 2.91506, 4.11188, 138.137, -0.00241399
1.53e-06, 1e-06, 250000, 450, 0, 2.8309, 4.04376, 149.635, -0.00194392
1.53875e-06, 1e-06, 250000, 450, 0, 2.82397, 4.0387, 150.364, -0.00191274
1.5475e-06, 1e-06, 250000, 450, 0, 2.81708, 4.03372, 151.094, -0.00188246
1.55625e-06, 1e-06, 250000, 450, 0, 2.81021, 4.02882, 151.823, -0.00185304
1.565e-06, 1e-06, 250000, 450, 0, 2.80338, 4.02399, 152.553, -0.00182446
1.26e-06, 1e-06, 250000, 450, 0, 2.76715, 4.25724, 127.127, -0.00174412
1.285e-06, 1e-06, 250000, 450, 0, 2.7377, 4.24572, 129.211, -0.00133599
1.31e-06, 1e-06, 250000, 450, 0, 3.01668, 4.20731, 131.295, -0.00320713
1.335e-06, 1e-06, 250000, 450, 0, 2.99418, 4.18409, 133.379, -0.00299402
1.36e-06, 1e-06, 250000, 450, 0, 2.9721, 4.16236, 135.463, -0.00280559
1.53e-06, 1.5e-06, 250000, 450, 0, 2.68543, 4.10083, 139.791, -0.00218471
1.53875e-06, 1.5e-06, 250000, 450, 0, 2.67736, 4.09515, 140.472, -0.00214097
1.5475e-06, 1.5e-06, 250000, 450, 0, 2.97801, 4.21569, 141.154, -0.00228822
1.55625e-06, 1.5e-06, 250000, 450, 0, 2.97103, 4.20971, 141.835, -0.0022676
1.565e-06, 1.5e-06, 250000, 450, 0, 2.96408, 4.20379, 142.516, -0.00224789
1.26e-06, 1.5e-06, 250000, 450, 0, 2.73034, 4.27528, 118.764, -0.00315059
1.285e-06, 1.5e-06, 250000, 450, 0, 2.6999, 4.25355, 120.711, -0.00265094
1.31e-06, 1.5e-06, 250000, 450, 0, 2.66986, 4.23547, 122.658, -0.00217688
1.335e-06, 1.5e-06, 250000, 450, 0, 2.87575, 4.26071, 124.604, -0.00338318
1.36e-06, 1.5e-06, 250000, 450, 0, 2.85004, 4.23609, 126.551, -0.00318744
1.53e-06, 2e-06, 250000, 450, 0, 2.83577, 4.26906, 129.946, -0.00262488
1.53875e-06, 2e-06, 250000, 450, 0, 2.8276, 4.2622, 130.58, -0.00260202
1.5475e-06, 2e-06, 250000, 450, 0, 2.81946, 4.2554, 131.213, -0.00258016
1.55625e-06, 2e-06, 250000, 450, 0, 2.81136, 4.24866, 131.847, -0.00255929
1.565e-06, 2e-06, 250000, 450, 0, 2.80329, 4.24197, 132.48, -0.00253932
1.26e-06, 2e-06, 250000, 450, 0, 2.70137, 4.34961, 110.4, -0.00438295
1.285e-06, 2e-06, 250000, 450, 0, 2.66898, 4.3182, 112.21, -0.00399814
1.31e-06, 2e-06, 250000, 450, 0, 2.63718, 4.28965, 114.02, -0.00361916
1.335e-06, 2e-06, 250000, 450, 0, 2.60589, 4.26394, 115.83, -0.00323713
1.36e-06, 2e-06, 250000, 450, 0, 2.77578, 4.31559, 117.639, -0.00353372
1.53e-06, 3.5e-07, 333333, 450, 0, 2.11353, 4.46822, 169.495, -0.00436695
1.53875e-06, 3.5e-07, 333333, 450, 0, 2.1001, 4.45623, 170.321, -0.00478033
